Linie;KM;Abkuerzung Bahnhof;Haltestellen Name;Perrontyp;Perron Nummer;Kundengleis Nr.;Perronkantenlänge;Perronkantenhöhe;Bemerkung Höhe;Hilfstritt;Höhenverlauf;Material;Bemerkung Material;Kantenart;Bemerkung Kantenkrone;Auftritt;ErfMandant;FID;1_koord;2_koord;BPUIC;lod
240;93.326;BSC;Bassecourt;Aussenperron;2;2;150.0;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;224926660;47.3365781106, 7.24911642048;47.336566559,7.24713177379;8500122;http://lod.opentransportdata.swiss/didok/8500122
240;93.326;BSC;Bassecourt;Hausperron;1;1;150.03;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;224926696;47.3366489855, 7.24911588932;47.3366376223,7.247130935;8500122;http://lod.opentransportdata.swiss/didok/8500122
240;96.462;GLO;Glovelier;Mittelperron;12/13;12;97.07;P 30;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;55136550;47.3354092245, 7.20847282841;47.3358449589,7.20736265707;8500123;http://lod.opentransportdata.swiss/didok/8500123
240;107.794;CG;Courgenay;Zwischenperron;1/2;2;14.74;P 20;;nicht vorhanden;nicht konstant;Fertigelement;;Naturstein;;Beton;SBB;35365339;47.4050886142, 7.12393026856;47.4051851288,7.12406423255;8500125;http://lod.opentransportdata.swiss/didok/8500125
240;112.834;POR;Porrentruy;Mittelperron;2/3;2 / 4;149.88;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35328196;47.420338184, 7.0801911973;47.42164527,7.08067731994;8500126;http://lod.opentransportdata.swiss/didok/8500126
240;112.834;POR;Porrentruy;Mittelperron;2/3;2 / 4;150.06;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35360050;47.4203534124, 7.08009905862;47.4216620563,7.08058569873;8500126;http://lod.opentransportdata.swiss/didok/8500126
240;119.657;GRA;Grandgourt;Aussenperron;1;1;13.03;<=P20;;nicht vorhanden;konstant;Mauerwerk;;Naturstein;;Kein;SBB;256412565;47.4698436434, 7.04811041216;47.4699311807,7.04799554706;8500143;http://lod.opentransportdata.swiss/didok/8500143
250;2.292;PUN;Pully-Nord;Aussenperron;2;2;165.74;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;239902741;46.5147769962, 6.65700958861;46.5147800191,6.65916923089;8504000;http://lod.opentransportdata.swiss/didok/8504000
250;11.993;PUI;Puidoux;Mittelperron;2/3;2;20.71;P 25;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;35312945;46.4925422576, 6.76462012643;46.4926938622,6.76477682085;8504012;http://lod.opentransportdata.swiss/didok/8504012
250;12.048;PUI;Puidoux;Mittelperron;2/3;2;150.14;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Andere;SBB;35331991;46.492946375, 6.7650411517;46.4940484587,6.76617148434;8504012;http://lod.opentransportdata.swiss/didok/8504012
250;14.561;MRL;Moreillon;Aussenperron;2;2;166.18;P 20;;nicht vorhanden;konstant;Mauerwerk;;Naturstein;;Kein;SBB;35341386;46.5078873192, 6.78546887972;46.5093251477,6.78606140975;8504007;http://lod.opentransportdata.swiss/didok/8504007
250;20.432;PAL;Palezieux;Mittelperron;2/3;2 / 3;288.58;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35313701;46.5413937634, 6.83709860466;46.5437134922,6.83862820509;8504014;http://lod.opentransportdata.swiss/didok/8504014
250;24.369;OR;Oron;Hausperron;1;1;73.34;<=P20;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35346894;46.5725123293, 6.83717623368;46.5731336346,6.8374969413;8504020;http://lod.opentransportdata.swiss/didok/8504020
250;30.46;VD;Vauderens;Aussenperron;2;2;150.19;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35328893;46.6210888818, 6.84990200594;46.6221966689,6.85102441915;8504021;http://lod.opentransportdata.swiss/didok/8504021
250;40.362;ROM;Romont FR;Mittelperron;2/3;;30.2;P 25;;nicht vorhanden;nicht konstant;Fertigelement;;Beton;;Kein;SBB;35333667;46.6946281279, 6.91321016443;46.6948502513,6.91343067376;8504023;http://lod.opentransportdata.swiss/didok/8504023
250;52.33;COT;Cottens FR;Aussenperron;1;1;188.19;P 20;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;35338686;46.7513382436, 7.03361508746;46.7514318408,7.03607128317;8504026;http://lod.opentransportdata.swiss/didok/8504026
250;57.471;ROS;Rose;Mittelperron;3/4;3 / 4;133.05;P 30;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Kein;SBB;35331052;46.7821972662, 7.0613192857;46.7826129568,7.06294843157;8504028;http://lod.opentransportdata.swiss/didok/8504028
250;57.472;ROS;Rose;Mittelperron;3/4;3 / 4;133.69;P 20;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Kein;SBB;35331023;46.7822486643, 7.06129147739;46.7826527512,7.06293429857;8504028;http://lod.opentransportdata.swiss/didok/8504028
250;60.306;MTR;Matran;Hausperron;1;1;159.84;P 20;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Kein;SBB;35341820;46.7885591204, 7.09557011197;46.7892985839,7.0973654619;8504029;http://lod.opentransportdata.swiss/didok/8504029
250;65.714;FRI;Fribourg/Freiburg;Mittelperron;2/3;2;415.27;P 55;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Gitterrost;SBB;35336702;46.8009955345, 7.14920079329;46.8042934933,7.1517543232;8504100;http://lod.opentransportdata.swiss/didok/8504100
250;65.838;FRI;Fribourg/Freiburg;Hausperron;1;1;440.26;P 20;;nicht vorhanden;konstant;Ortsbeton;;Andere;Acier;Kein;SBB;35362930;46.801938909, 7.15005281315;46.8054228425,7.15279087532;8504100;http://lod.opentransportdata.swiss/didok/8504100
250;66.118;FRI;Fribourg/Freiburg;Mittelperron;2/3;3;12.37;P 42;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Andere;SBB;35330888;46.8042092312, 7.15164296204;46.8043029056,7.15173053496;8504100;http://lod.opentransportdata.swiss/didok/8504100
250;66.131;FRI;Fribourg/Freiburg;Mittelperron;2/3;2 / 3;6.86;P 42;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35330874;46.8043029413, 7.15173045617;46.8043547603,7.1517753624;8504100;http://lod.opentransportdata.swiss/didok/8504100
250;77.706;SCMI;Schmitten FR;Mittelperron;2/3;2;215.11;P 30;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35362633;46.8635753816, 7.25212738547;46.8625483683,7.25451829523;8504102;http://lod.opentransportdata.swiss/didok/8504102
250;80.252;WUE;Wunnewil;Aussenperron;1;1;174.32;P 42;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35338182;46.8713539361, 7.27970153858;46.8722550144,7.28157171468;8504113;http://lod.opentransportdata.swiss/didok/8504113
250;80.281;WUE;Wunnewil;Aussenperron;2;2;177.6;P 42;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35335193;46.8714645832, 7.28005269766;46.8723655043,7.28197621731;8504113;http://lod.opentransportdata.swiss/didok/8504113
250;86.834;THOD;Thorishaus Dorf;Hausperron;2;2;178.18;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35373477;46.8931569048, 7.35193916634;46.894744815,7.35163894866;8504115;http://lod.opentransportdata.swiss/didok/8504115
250;88.195;THO;Thorishaus Station;Mittelperron;2/3;2;171.19;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;113055146;46.904646529, 7.35684631217;46.9060903605,7.35762760665;8504104;http://lod.opentransportdata.swiss/didok/8504104
250;90.975;NWA;Niederwangen;Aussenperron;2;2;19.45;<=P20;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Kein;SBB;35339990;46.9251835551, 7.37571221773;46.9252976952,7.37590569431;8504105;http://lod.opentransportdata.swiss/didok/8504105
250;96.779;BN;Bern;Mittelperron;1/2;2;175.12;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35353302;46.9478561831, 7.43490105888;46.9482803748,7.43711572186;8507000;http://lod.opentransportdata.swiss/didok/8507000
250;96.95;BN;Bern;Mittelperron;7/8;8;280.34;P 35;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;174488598;46.9486697263, 7.4369054304;46.950212151,7.43969341039;8507000;http://lod.opentransportdata.swiss/didok/8507000
250;97.101;BN;Bern;Mittelperron;9/10;9;145.08;P 35;;nicht vorhanden;konstant;;;;;;SBB;242289341;46.9493582343, 7.43852329376;46.9487306227,7.4368666775;8507000;http://lod.opentransportdata.swiss/didok/8507000
251;25.86;CHAT;Chatillens;Zwischenperron;2;2;99.76;<=P20;P 15;nicht vorhanden;konstant;Fertigelement;;Andere;Element prefabrique;Kein;SBB;35375225;46.5704248018, 6.81592368442;46.5709378749,6.8148560485;8504017;http://lod.opentransportdata.swiss/didok/8504017
